Date,AAPL,JPM,MSFT,XOM
2020-02-18,77.15079498291016,115.6924819946289,178.10409545898438,45.97171401977539
2020-02-19,78.26815795898438,117.2704086303711,178.63827514648438,46.32487487792969
2020-02-20,77.46520233154297,117.2704086303711,175.9102325439453,45.95635223388672
2020-02-21,75.71176147460938,115.8375015258789,170.3492431640625,45.39591979980469
2020-02-24,72.11542510986328,112.72428894042969,163.00460815429688,43.2692985534668
2020-02-25,69.6727294921875,107.69194793701172,160.314697265625,41.611000061035156
2020-02-26,70.77799987792969,108.01604461669922,162.3177947998047,40.697391510009766
2020-02-27,66.15135955810547,103.52105712890625,150.8810577392578,38.24834060668945
2020-02-28,66.11266326904297,99.03462219238281,154.53433227539062,39.4920654296875
2020-03-02,72.26780700683594,103.6490249633789,164.81687927246094,41.365325927734375
2020-03-03,69.97261047363281,99.75963592529297,156.9189453125,39.384586334228516
2020-03-04,73.21826934814453,102.224609375,162.68026733398438,40.244441986083984
2020-03-05,70.84329223632812,97.20933532714844,158.59776306152344,38.47098922729492
2020-03-06,69.90248107910156,92.18553924560547,154.1146240234375,36.613075256347656
2020-03-09,64.37374877929688,79.69852447509766,143.66990661621094,32.137210845947266
2020-03-10,69.0100326538086,85.89083862304688,153.4945831298828,33.32718276977539
2020-03-11,66.6133041381836,81.84793090820312,146.541015625,32.22933578491211
2020-03-12,60.034915924072266,75.10118103027344,132.643310546875,28.54422378540039
2020-03-13,67.22760009765625,88.62877655029297,151.5010528564453,29.265888214111328
2020-03-16,58.578983306884766,75.36559295654297,129.1712646484375,26.479034423828125
2020-03-17,61.154701232910156,79.9714584350586,139.80679321289062,28.260169982910156
2020-03-18,59.65763473510742,71.5529556274414,133.9214324951172,25.42723846435547
2020-03-19,59.200523376464844,72.7555923461914,136.1248779296875,26.43296241760254
2020-03-20,55.44215774536133,71.2203140258789,131.01222229003906,25.1355037689209
2020-03-23,54.264339447021484,67.40766906738281,129.7053985595703,24.145130157470703
2020-03-24,59.70842361450195,75.42532348632812,141.49510192871094,27.208375930786133
2020-03-25,59.37950134277344,78.23999786376953,140.140625,28.62868309020996
2020-03-26,62.50422668457031,83.6902847290039,148.9065704345703,29.80330467224121
2020-03-27,59.91641616821289,77.72822570800781,142.79234313964844,28.367647171020508
2020-03-30,61.626319885253906,79.74967956542969,152.8365020751953,28.789905548095703
2020-03-31,61.50054168701172,76.78999328613281,150.43272399902344,29.15073013305664
2020-04-01,58.26457595825195,71.9538345336914,145.09115600585938,28.81293296813965
2020-04-02,59.236812591552734,74.64060974121094,148.09580993652344,31.016332626342773
2020-04-03,58.385501861572266,72.43439483642578,146.73178100585938,30.102718353271484
2020-04-06,63.4788932800293,77.09673309326172,157.64390563964844,31.070058822631836
2020-04-07,62.7436637878418,78.11367797851562,155.94601440429688,31.661216735839844
2020-04-08,64.34954833984375,81.2678451538086,157.51034545898438,33.66498947143555
2020-04-09,64.81392669677734,88.55868530273438,157.51988220214844,33.11222839355469
2020-04-13,66.08606719970703,84.62025451660156,157.872802734375,32.828163146972656
2020-04-14,69.42362213134766,82.302001953125,165.6848907470703,32.5748176574707
2020-04-15,68.78996276855469,78.24293518066406,163.94886779785156,31.077749252319336
2020-04-16,69.3365478515625,75.26110076904297,168.8707733154297,30.056663513183594
2020-04-17,68.3957290649414,82.02621459960938,170.35877990722656,33.18132781982422
2020-04-20,66.97608184814453,79.0357894897461,166.9821014404297,31.615158081054688
2020-04-21,64.90580749511719,76.74339294433594,160.07623291015625,31.446245193481445
2020-04-22,66.77533721923828,76.99330139160156,165.5132293701172,32.34449768066406
2020-04-23,66.51656341552734,77.0363998413086,163.51007080078125,33.35789108276367
2020-04-24,68.43684387207031,78.1739730834961,166.49566650390625,33.57286071777344
2020-04-27,68.48524475097656,81.54361724853516,166.0187530517578,33.73407745361328
2020-04-28,67.37512969970703,82.12102508544922,161.97438049316406,34.52484893798828
2020-04-29,69.58808898925781,84.33585357666016,169.24276733398438,36.43650436401367
2020-04-30,71.05609893798828,82.52607727050781,170.9406280517578,35.67645263671875
2020-05-01,69.91217041015625,80.3629379272461,166.5147705078125,33.119903564453125
2020-05-04,70.9013442993164,79.4063491821289,170.58770751953125,34.455753326416016
2020-05-05,71.96548461914062,79.28572845458984,172.4191131591797,34.41736602783203
2020-05-06,72.70796966552734,77.79479217529297,174.11695861816406,33.772483825683594
2020-05-07,73.46012115478516,78.60487365722656,175.12811279296875,33.964393615722656
2020-05-08,75.20860290527344,79.88896942138672,176.15826416015625,35.45380401611328
2020-05-11,76.39202880859375,77.53623962402344,178.12319946289062,35.115997314453125
2020-05-12,75.51901245117188,75.0025634765625,174.08839416503906,34.52903366088867
2020-05-13,74.60719299316406,72.41715240478516,171.45578002929688,32.81510925292969
2020-05-14,75.0655288696289,75.4248275756836,172.1997528076172,33.10466766357422
2020-05-15,74.62173461914062,74.02872467041016,174.7083740234375,32.86989974975586
2020-05-18,76.37991333007812,77.94989776611328,176.37762451171875,35.483829498291016
2020-05-19,75.93855285644531,76.41590118408203,175.1566925048828,34.38816452026367
2020-05-20,77.41542053222656,78.70828247070312,177.5862579345703,35.5073127746582
2020-05-21,76.8382568359375,77.70861053466797,175.45323181152344,34.873390197753906
2020-05-22,77.33297729492188,77.10533905029297,175.5297088623047,34.90469741821289
2020-05-26,76.80914306640625,82.5777816772461,173.67410278320312,35.92992401123047
2020-05-27,77.14380645751953,87.36078643798828,173.90370178222656,36.18818664550781
2020-05-28,77.17777252197266,86.0594711303711,173.511474609375,35.249053955078125
2020-05-29,77.10257720947266,83.86186981201172,175.28103637695312,35.58557891845703
2020-06-01,78.05076599121094,84.97358703613281,174.87933349609375,36.21949005126953
2020-06-02,78.41210174560547,85.25798034667969,176.8688507080078,37.02558517456055
2020-06-03,78.84376525878906,89.86000061035156,177.29928588867188,38.53603744506836
2020-06-04,78.16476440429688,91.73011779785156,174.96539306640625,38.42646408081055
2020-06-05,80.39095306396484,95.85812377929688,179.0592803955078,41.54128646850586
2020-06-08,80.86628723144531,97.77134704589844,180.16885375976562,42.840431213378906
2020-06-09,83.41988372802734,95.26349639892578,181.54620361328125,41.88563919067383
2020-06-10,85.56607055664062,91.40262603759766,188.28004455566406,39.6395263671875
2020-06-11,81.45801544189453,83.77568817138672,178.16970825195312,36.141231536865234
2020-06-12,82.16126251220703,86.06807708740234,179.57577514648438,36.916015625
2020-06-15,83.17736053466797,87.25735473632812,180.7236328125,36.892539978027344
2020-06-16,85.38175201416016,87.95543670654297,185.1522674560547,37.72210693359375
2020-06-17,85.26293182373047,85.73198699951172,185.79310607910156,36.493404388427734
2020-06-18,85.29688262939453,85.26659393310547,187.7826385498047,36.72036361694336
2020-06-19,84.80943298339844,84.29276275634766,186.66351318359375,35.98470687866211
2020-06-22,87.02838134765625,83.3792495727539,191.84788513183594,36.32905197143555
2020-06-23,88.88599395751953,84.39617919921875,193.12957763671875,36.548194885253906
2020-06-24,87.31695556640625,81.5781021118164,189.236572265625,34.826438903808594
2020-06-25,88.47613525390625,84.42203521728516,191.62786865234375,35.35078048706055
2020-06-26,85.75764465332031,79.79415893554688,187.79225158691406,34.13772964477539
2020-06-29,87.73406982421875,80.14749908447266,189.81051635742188,34.685550689697266
2020-06-30,88.4664306640625,81.06102752685547,194.66000366210938,34.99861145019531
2020-07-01,88.29911041259766,80.37157440185547,195.7982940673828,34.20816421508789
2020-07-02,88.29911041259766,80.63263702392578,197.29039001464844,34.49774169921875
2020-07-06,90.6611099243164,82.66889190673828,201.5372772216797,34.7403450012207
2020-07-07,90.37981414794922,80.33678436279297,199.19386291503906,33.840335845947266
2020-07-08,92.48478698730469,81.18956756591797,203.57473754882812,33.7620735168457
2020-07-09,92.88250732421875,79.43174743652344,204.99993896484375,32.369014739990234
2020-07-10,93.04496002197266,83.77406311035156,204.378173828125,33.37859344482422
2020-07-13,92.61570739746094,84.97494506835938,198.06517028808594,33.386409759521484
2020-07-14,94.14836120605469,85.46224212646484,199.2895050048828,34.48991012573242
2020-07-15,94.79588317871094,86.78495025634766,198.9929962158203,34.92817687988281
2020-07-16,93.62940216064453,87.02859497070312,195.0521697998047,34.65426254272461
2020-07-17,93.44025421142578,85.41873931884766,194.0574188232422,34.05946350097656
2020-07-20,95.40939331054688,84.67037200927734,202.398193359375,33.261199951171875
2020-07-21,94.09260559082031,86.50647735595703,199.67213439941406,34.94382858276367
2020-07-22,94.35693359375,85.87994384765625,202.54165649414062,34.12990951538086
2020-07-23,90.0621337890625,86.13229370117188,193.73219299316406,34.20034408569336
2020-07-24,89.83904266357422,85.52313995361328,192.546142578125,33.98903274536133
2020-07-27,91.96822357177734,84.32228088378906,194.98521423339844,34.48991012573242
2020-07-28,90.4574203491211,84.687744140625,193.23480224609375,34.08294677734375
2020-07-29,92.19135284423828,86.7414321899414,195.18609619140625,34.458595275878906
2020-07-30,93.30689239501953,84.42668914794922,195.0330352783203,32.76815414428711
2020-07-31,103.0750503540039,84.09603118896484,196.0947723388672,32.932498931884766
2020-08-03,105.67227935791016,83.62611389160156,207.12338256835938,33.06554412841797
2020-08-04,106.37798309326172,83.14750671386719,204.01470947265625,34.02033233642578
2020-08-05,106.76356506347656,84.59204864501953,203.679931640625,34.317726135253906
2020-08-06,110.48846435546875,84.61814880371094,206.941650390625,34.153385162353516
2020-08-07,107.97643280029297,86.48037719726562,203.23989868164062,33.996856689453125
2020-08-10,109.54585266113281,87.57682800292969,199.19386291503906,34.83426284790039
2020-08-11,106.28797912597656,90.34405517578125,194.53567504882812,35.19425964355469
2020-08-12,109.82038116455078,89.57828521728516,200.093017578125,35.186283111572266
2020-08-13,111.76392364501953,89.08226776123047,199.62432861328125,34.324378967285156
2020-08-14,111.66433715820312,89.1170883178711,199.81561279296875,34.476016998291016
2020-08-17,111.3727798461914,86.76754760742188,201.13558959960938,34.02910232543945
2020-08-18,112.30083465576172,85.5579833984375,202.29296875,33.861507415771484
2020-08-19,112.44174194335938,85.75810241699219,201.06565856933594,33.486419677734375
2020-08-20,114.936767578125,84.73126983642578,205.74473571777344,32.975677490234375
2020-08-21,120.8597640991211,84.687744140625,204.24899291992188,32.72827911376953
2020-08-24,122.30526733398438,87.0721206665039,204.89141845703125,33.69392013549805
2020-08-25,121.30191040039062,87.45499420166016,207.5569610595703,32.6245231628418
2020-08-26,122.95150756835938,86.22801971435547,212.0442657470703,31.930213928222656
2020-08-27,121.48168182373047,89.06484985351562,217.2506561279297,31.71474266052246
2020-08-28,121.28489685058594,89.43033599853516,219.4846954345703,32.47289276123047
2020-08-31,125.3979263305664,87.18522644042969,216.24386596679688,31.874347686767578
2020-09-01,130.3928985595703,87.1417007446289,217.91226196289062,31.467348098754883
2020-09-02,127.69134521484375,88.45571899414062,222.11190795898438,31.275808334350586
2020-09-03,117.46824645996094,88.17726135253906,208.35272216796875,31.21196746826172
2020-09-04,117.54598999023438,90.08300018310547,205.42832946777344,31.18802261352539
2020-09-08,109.63572692871094,86.95028686523438,194.3155517578125,30.46977424621582
2020-09-09,114.00872039794922,87.77696228027344,202.59019470214844,30.286222457885742
2020-09-10,110.28683471679688,86.8719711303711,196.9139862060547,29.528064727783203
2020-09-11,108.8388900756836,87.95100402832031,195.629150390625,29.44826316833496
2020-09-14,112.10404205322266,89.16929626464844,196.9523468017578,29.256723403930664
2020-09-15,112.27896118164062,86.39334869384766,200.18357849121094,28.945486068725586
2020-09-16,108.96520233154297,86.75882720947266,196.60711669921875,30.17449378967285
2020-09-17,107.22572326660156,85.76683807373047,194.55528259277344,30.166515350341797
2020-09-18,103.82453155517578,85.58407592773438,192.13900756835938,29.6796875
2020-09-21,106.97309112548828,82.93865966796875,194.20050048828125,29.07317543029785
2020-09-22,108.65423583984375,82.03365325927734,198.87957763671875,28.35492515563965
2020-09-23,104.09662628173828,80.7022476196289,192.33078002929688,27.44514274597168
2020-09-24,105.16556549072266,80.63263702392578,194.82371520996094,27.3892765045166
2020-09-25,109.1109848022461,81.33749389648438,199.2631072998047,27.644651412963867
2020-09-28,111.71534729003906,83.67833709716797,200.81639099121094,28.179351806640625
2020-09-29,110.8698959350586,82.97346496582031,198.7261505126953,27.35735511779785
2020-09-30,112.54133605957031,83.77406311035156,201.66973876953125,27.397262573242188
2020-10-01,113.4936752319336,84.38318634033203,203.71205139160156,26.439594268798828
2020-10-02,109.83008575439453,85.18376159667969,197.70021057128906,26.319881439208984
2020-10-05,113.21187591552734,86.98424530029297,201.71768188476562,26.92640495300293
2020-10-06,109.96614837646484,86.08839416503906,197.43174743652344,26.647083282470703
2020-10-07,111.83196258544922,87.59024810791016,201.1903533935547,26.734872817993164
2020-10-08,111.7250747680664,89.39068603515625,201.9094696044922,28.139448165893555
2020-10-09,113.66862487792969,88.88130950927734,206.9241180419922,27.72446060180664
2020-10-12,120.888916015625,89.97036743164062,212.28392028808594,27.636680603027344
2020-10-13,117.68203735351562,88.51244354248047,213.6837921142578,27.309471130371094
2020-10-14,117.76950073242188,88.0206069946289,211.76617431640625,27.25360870361328
2020-10-15,117.30303955078125,89.3380126953125,210.6156005859375,27.493026733398438
2020-10-16,115.66075134277344,89.153564453125,210.6156005859375,27.21370506286621
2020-10-19,112.70655822753906,87.65174865722656,205.3995819091797,26.671030044555664
2020-10-20,114.19337463378906,88.15234375,205.81182861328125,26.894481658935547
2020-10-21,113.57142639160156,87.27408599853516,205.95570373535156,26.463529586791992
2020-10-22,112.48303985595703,90.35682678222656,206.0419921875,27.820222854614258
2020-10-23,111.7930908203125,91.17359924316406,207.3268280029297,27.261587142944336
2020-10-26,111.80281829833984,88.91644287109375,201.4300079345703,26.61516571044922
2020-10-27,113.3090591430664,87.23893737792969,204.4695281982422,26.192197799682617
2020-10-28,108.06147003173828,84.78857421875,194.33470153808594,25.19462776184082
2020-10-29,112.06519317626953,85.34186553955078,196.2907257080078,26.311906814575195
2020-10-30,105.7874984741211,86.10595703125,194.13336181640625,26.032581329345703
2020-11-02,105.7000503540039,88.04694366455078,193.99916076660156,27.125919342041016
2020-11-03,107.32291412353516,90.82230377197266,197.93028259277344,26.663053512573242
2020-11-04,111.70563507080078,88.04694366455078,207.480224609375,26.519399642944336
2020-11-05,115.67045593261719,91.64786529541016,214.0961151123047,26.471513748168945
2020-11-06,115.5390625,90.42707061767578,214.50845336914062,26.160268783569336
2020-11-09,113.23194885253906,102.67019653320312,209.39788818359375,29.472198486328125
2020-11-10,112.8912582397461,102.33646392822266,202.32174682617188,30.12605094909668
2020-11-11,116.31781768798828,100.80828094482422,207.63363647460938,29.81546974182129
2020-11-12,116.0452651977539,99.56991577148438,206.5693359375,28.79383087158203
2020-11-13,116.09392547607422,100.19348907470703,207.59530639648438,29.488555908203125
2020-11-16,117.10630798339844,103.02153015136719,208.28567504882812,31.188562393188477
2020-11-17,116.22046661376953,101.97637939453125,205.6297149658203,31.605384826660156
2020-11-18,114.89657592773438,101.2210693359375,202.9187774658203,30.412107467651367
2020-11-19,115.4903793334961,101.49333190917969,204.20692443847656,30.567398071289062
2020-11-20,114.22489929199219,100.62382507324219,202.2554168701172,30.191436767578125
2020-11-23,110.82752990722656,103.52213287353516,201.9862060546875,32.1693229675293
2020-11-24,112.11251068115234,108.3087387084961,205.59121704101562,34.31068420410156
2020-11-25,112.94966125488281,107.17575073242188,205.60084533691406,33.354427337646484
2020-11-27,113.49481201171875,106.46436309814453,206.90823364257812,32.847686767578125
2020-11-30,115.88949584960938,103.53092193603516,205.79312133789062,31.164037704467773
2020-12-01,119.46205139160156,105.16450500488281,207.8503875732422,31.466440200805664
2020-12-02,119.81250762939453,107.18453979492188,207.04281616210938,32.643367767333984
2020-12-03,119.67622375488281,106.48190307617188,205.95652770996094,32.864036560058594
2020-12-04,119.0045394897461,107.4480209350586,206.07191467285156,34.06548309326172
2020-12-07,120.4647216796875,107.04401397705078,206.00462341308594,33.427982330322266
2020-12-08,121.0779800415039,107.1494140625,207.65806579589844,34.5231819152832
2020-12-09,118.54702758789062,106.31504821777344,203.61090087890625,34.980873107910156
2020-12-10,119.96826171875,105.6299819946289,202.38040161132812,35.969825744628906
2020-12-11,119.1603012084961,105.00643157958984,205.0144500732422,35.79818344116211
2020-12-14,118.54702758789062,103.8998031616211,205.91812133789062,34.5068359375
2020-12-15,124.48509216308594,105.67390441894531,205.85081481933594,35.17702102661133
2020-12-16,124.41693115234375,105.98130798339844,210.80169677734375,35.71644973754883
2020-12-17,125.2833023071289,105.10302734375,210.93630981445312,35.53665542602539
2020-12-18,123.29747772216797,104.5848388671875,210.13836669921875,34.92366027832031
2020-12-21,124.8257827758789,108.51073455810547,213.98373413085938,34.28615951538086
2020-12-22,128.3788604736328,106.85956573486328,215.281494140625,33.70587158203125
2020-12-23,127.4832992553711,109.84571075439453,212.47439575195312,34.1390495300293
2020-12-24,128.46652221679688,109.3626708984375,214.13754272460938,34.00009536743164
2020-12-28,133.06118774414062,110.08283233642578,216.26211547851562,34.114524841308594
2020-12-29,131.28945922851562,109.79302215576172,215.48338317871094,33.73038864135742
2020-12-30,130.1700439453125,110.10041046142578,213.10888671875,34.00009536743164
2020-12-31,129.1674041748047,111.60226440429688,213.82029724121094,33.68952560424805
2021-01-04,125.9744873046875,110.54833221435547,209.27316284179688,33.91836929321289
2021-01-05,127.5319595336914,111.14985656738281,209.4750213623047,35.5529899597168
2021-01-06,123.23905944824219,116.36900329589844,204.04347229003906,36.460201263427734
2021-01-07,127.44436645507812,120.19046783447266,209.84996032714844,36.74625778198242
2021-01-08,128.5443572998047,120.32315826416016,211.12855529785156,37.1549186706543
2021-01-11,125.55585479736328,122.1188735961914,209.0808868408203,38.282806396484375
2021-01-12,125.38067626953125,124.03843688964844,206.61985778808594,39.1328125
2021-01-13,127.41514587402344,124.15345764160156,207.97531127929688,39.574153900146484
2021-01-14,125.48773193359375,124.87879943847656,204.78367614746094,41.11887741088867
2021-01-15,123.76470947265625,122.64079284667969,204.42803955078125,39.14098358154297
2021-01-19,124.4364013671875,122.11003112792969,208.07147216796875,39.91742706298828
2021-01-20,128.52490234375,120.27891540527344,215.66604614257812,40.48136901855469
2021-01-21,133.2364044189453,119.27046203613281,216.27166748046875,39.32079315185547
2021-01-22,135.37802124023438,118.35047912597656,217.2137908935547,38.76502227783203
2021-01-25,139.1258087158203,116.87317657470703,220.6553955078125,38.33184051513672
2021-01-26,139.3594207763672,116.39552307128906,223.3471221923828,37.49000930786133
2021-01-27,138.2886199951172,113.10480499267578,223.8950653076172,37.06501007080078
2021-01-28,133.45053100585938,115.09515380859375,229.6919403076172,37.64530563354492
2021-01-29,128.456787109375,113.82134246826172,222.9914093017578,36.64818572998047
2021-02-01,130.5789031982422,114.66170501708984,230.38409423828125,36.71356964111328
2021-02-02,131.4063262939453,118.19126892089844,230.24949645996094,37.29386520385742
2021-02-03,130.38421630859375,119.54471588134766,233.60458374023438,38.75685119628906
2021-02-04,133.7426300048828,122.29580688476562,232.65283203125,39.5005989074707
2021-02-05,133.3282470703125,122.05697631835938,232.83546447753906,40.824642181396484
2021-02-08,133.47450256347656,123.96768951416016,233.0950927734375,42.58185958862305
2021-02-09,132.59707641601562,123.4723129272461,234.34478759765625,42.08314514160156
2021-02-10,131.99267578125,123.54312133789062,233.43154907226562,42.49042510986328
2021-02-11,131.7392120361328,123.19808197021484,235.03697204589844,41.4265022277832
2021-02-12,131.97312927246094,124.94962310791016,235.51760864257812,41.9917106628418
2021-02-16,129.8478240966797,127.9572525024414,234.27749633789062,43.255123138427734
2021-02-17,127.55679321289062,128.35533142089844,235.29884338378906,43.92839050292969
2021-02-18,126.4551773071289,128.78871154785156,234.90379333496094,43.23849105834961
2021-02-19,126.61114501953125,130.9383087158203,232.18663024902344,43.529415130615234
2021-02-22,122.83827209472656,132.16793823242188,225.96205139160156,45.13361358642578
2021-02-23,122.70178985595703,133.22943115234375,224.76727294921875,45.75699996948242
2021-02-24,122.20458984375,135.57357788085938,226.00062561035156,47.12846755981445
2021-02-25,117.95399475097656,133.73365783691406,220.64328002929688,46.34714889526367
2021-02-26,118.21721649169922,130.1864013671875,223.90969848632812,45.19179153442383
2021-03-01,124.58336639404297,133.13211059570312,228.3035125732422,46.879112243652344
2021-03-02,121.9803695678711,132.6986846923828,225.34539794921875,46.60482406616211
2021-03-03,118.99714660644531,135.26402282714844,219.265380859375,46.97884750366211
2021-03-04,117.1155776977539,133.18524169921875,218.46560668945312,48.79916000366211
2021-03-05,118.37320709228516,133.4948272705078,223.15814208984375,50.644405364990234
2021-03-08,113.4401626586914,135.26402282714844,219.10159301757812,50.59452819824219
2021-03-09,118.05148315429688,134.3086700439453,225.25868225097656,49.81321334838867
2021-03-10,116.96934509277344,137.2278289794922,223.9482421875,51.342594146728516
2021-03-11,118.89966583251953,136.5113067626953,228.48654174804688,50.96025466918945
2021-03-12,117.99298095703125,138.13011169433594,227.1568603515625,51.50883483886719
2021-03-15,120.87870788574219,137.4401397705078,226.25108337402344,50.195560455322266
2021-03-16,122.41907501220703,135.79476928710938,229.04544067382812,49.131629943847656
2021-03-17,121.62940216064453,137.19244384765625,228.3998565673828,49.34774398803711
2021-03-18,117.50552368164062,139.45700073242188,222.3102264404297,47.21990203857422
2021-03-19,116.9791030883789,137.2366485595703,221.9536895751953,46.95391845703125
2021-03-22,120.29378509521484,133.54788208007812,227.38815307617188,46.47182083129883
2021-03-23,119.46510314941406,132.21217346191406,228.920166015625,45.89830780029297
2021-03-24,117.07658386230469,133.23829650878906,226.87744140625,46.82924270629883
2021-03-25,117.56401824951172,134.94557189941406,223.87118530273438,46.69624710083008
2021-03-26,118.16845703125,137.19244384765625,227.86024475097656,47.96797180175781
2021-03-29,118.34394073486328,135.060546875,226.6654510498047,47.71029281616211
2021-03-30,116.8913345336914,136.65284729003906,223.39903259277344,47.120155334472656
2021-03-31,119.08488464355469,134.6624755859375,227.17611694335938,46.405330657958984
2021-04-01,119.91355895996094,135.97171020507812,233.51634216308594,47.70198440551758
2021-04-05,122.74078369140625,136.69244384765625,239.99131774902344,46.962223052978516
2021-04-06,123.04300689697266,135.7314453125,238.82545471191406,46.82924270629883
2021-04-07,124.69058990478516,137.85809326171875,240.79110717773438,47.037044525146484
2021-04-08,127.08885192871094,138.02716064453125,244.0189971923828,46.546630859375
2021-04-09,129.66259765625,139.05938720703125,246.52420043945312,46.43857955932617
2021-04-12,127.94677734375,138.7656707763672,246.58201599121094,46.13105010986328
2021-04-13,131.05673217773438,137.1106719970703,249.06797790527344,46.30559158325195
2021-04-14,128.7169952392578,134.5480194091797,246.27371215820312,47.643802642822266
2021-04-15,131.125,135.4022216796875,250.0411376953125,47.36119842529297
2021-04-16,130.79351806640625,136.40769958496094,251.23594665527344,47.09522247314453
2021-04-19,131.4564666748047,135.82933044433594,249.30885314941406,46.94561004638672
2021-04-20,129.76991271972656,132.82176208496094,248.84640502929688,45.95648956298828
2021-04-21,130.1501007080078,133.9518280029297,251.081787109375,46.546630859375
2021-04-22,128.6291961669922,131.13111877441406,247.79605102539062,45.93986129760742
2021-04-23,130.94952392578125,133.640380859375,251.6310272216797,46.18922805786133
2021-04-26,131.3394775390625,133.9696044921875,252.01646423339844,46.28065490722656
2021-04-27,131.0177459716797,134.5836181640625,252.42115783691406,46.88741683959961
2021-04-28,130.22805786132812,135.45558166503906,245.28125,48.30044937133789
2021-04-29,130.1305694580078,138.08944702148438,243.30596923828125,48.990325927734375
2021-04-30,128.1612548828125,136.8615264892578,242.9879913330078,47.57731246948242
2021-05-03,129.2141571044922,136.4611053466797,242.6796417236328,48.89057922363281
2021-05-04,124.64185333251953,138.3474884033203,238.75802612304688,49.19812774658203
2021-05-05,124.8855972290039,140.16270446777344,237.4861297607422,50.677650451660156
2021-05-06,126.48443603515625,142.98338317871094,240.62728881835938,51.15973663330078
2021-05-07,127.15824890136719,143.47279357910156,243.25782775878906,51.89118194580078
2021-05-10,123.87699890136719,143.4550018310547,238.17022705078125,52.015865325927734
2021-05-11,122.95904541015625,141.0702667236328,237.25486755371094,50.361793518066406
2021-05-12,119.89261627197266,140.10043334960938,230.28839111328125,50.63165283203125
2021-05-13,122.04106140136719,143.70411682128906,234.1715087890625,50.007606506347656
2021-05-14,124.46294403076172,145.93753051757812,239.10484313964844,51.24726104736328
2021-05-17,123.31059265136719,146.52484130859375,236.24313354492188,52.44474411010742
2021-05-18,121.92388153076172,144.46051025390625,234.21969604492188,50.96053695678711
2021-05-19,121.76763916015625,143.35711669921875,234.7991180419922,49.737754821777344
2021-05-20,124.32621002197266,143.1079864501953,238.0441131591797,49.619693756103516
2021-05-21,122.49028778076172,144.736328125,236.7790069580078,49.687156677246094
2021-05-24,124.12113952636719,145.5193634033203,242.19700622558594,50.2690315246582
2021-05-25,123.92581939697266,144.0155792236328,243.10484313964844,49.130577087402344
2021-05-26,123.87699890136719,143.99778747558594,242.8826904296875,49.70402145385742
2021-05-27,122.34378814697266,146.24009704589844,240.77731323242188,49.383575439453125
2021-05-28,121.68950653076172,146.14222717285156,241.1346435546875,49.22334671020508
2021-06-01,121.36723327636719,147.75277709960938,238.93264770507812,50.98583221435547
2021-06-02,122.12895202636719,147.76165771484375,238.8361053466797,51.390621185302734
2021-06-03,120.64457702636719,147.8595428466797,237.30052185058594,51.593017578125
2021-06-04,122.93951416015625,148.09982299804688,242.2066650390625,51.82070541381836
2021-06-07,122.94926452636719,147.40577697753906,245.12326049804688,51.48338317871094
